Date,^GSPC,^DJI,^GSPTSE,QQQM,SFY,VDY.TO,XHU.TO,CADUSD=X,CAD=X
2007-09-18,1519.780029296875,13739.3896484375,14005.400390625,,,,,0.9861932396888733,1.0140000581741333
2007-09-19,1529.030029296875,13815.5595703125,13939.7998046875,,,,,0.9858821630477905,1.0143200159072876
2007-09-20,1518.75,13766.7001953125,13838.400390625,,,,,0.9992006421089172,1.0008000135421753
2007-09-21,1525.75,13820.1904296875,13940.099609375,,,,,0.9994003772735596,1.000599980354309
2007-09-24,1517.72998046875,13759.0595703125,13958.2998046875,,,,,0.9975062012672424,1.002500057220459
2007-09-25,1517.2099609375,13778.650390625,13997.599609375,,,,,0.9959167838096619,1.00409996509552
2007-09-26,1525.4200439453125,13878.150390625,14035.0,,,,,0.9958176016807556,1.0041999816894531
2007-09-27,1531.3800048828125,13912.9404296875,14129.7001953125,,,,,0.9982032775878906,1.0017999410629272
2007-09-28,1526.75,13895.6298828125,14098.900390625,,,,,1.0042177438735962,0.9958000183105469
2007-10-01,1547.0400390625,14087.5498046875,14200.599609375,,,,,1.0081660747528076,0.9919000267982483
2007-10-02,1546.6300048828125,14047.3095703125,14152.7001953125,,,,,1.0014019012451172,0.9986000061035156
2007-10-03,1539.5899658203125,13968.0498046875,14020.900390625,,,,,1.0014019012451172,0.9986000061035156
2007-10-04,1542.8399658203125,13974.3095703125,14125.099609375,,,,,1.0031095743179321,0.9969000220298767
2007-10-05,1557.5899658203125,14066.009765625,14233.2998046875,,,,,1.0186411142349243,0.9817000031471252
2007-10-08,1552.5799560546875,14043.73046875,,,,,,1.0136847496032715,0.9865000247955322
2007-10-09,1565.1500244140625,14164.5302734375,14262.2001953125,,,,,1.01781165599823,0.9825000166893005
2007-10-10,1562.469970703125,14078.6904296875,14276.2001953125,,,,,1.018952488899231,0.9814000129699707
2007-10-11,1554.4100341796875,14015.1201171875,14229.400390625,,,,,1.0246951580047607,0.9758999943733215
2007-10-12,1561.800048828125,14093.080078125,14295.900390625,,,,,1.0273269414901733,0.9733999967575073
2007-10-15,1548.7099609375,13984.7998046875,14231.2998046875,,,,,1.0253255367279053,0.9753000140190125
2007-10-16,1538.530029296875,13912.9404296875,14153.0,,,,,1.0214505195617676,0.9789999723434448
2007-10-17,1541.239990234375,13892.5400390625,14219.5,,,,,1.0263779163360596,0.9743000268936157
2007-10-18,1540.0799560546875,13888.9599609375,14332.0,,,,,1.0266940593719482,0.9739999771118164
2007-10-19,1500.6300048828125,13522.01953125,14001.7001953125,,,,,1.0382059812545776,0.9631999731063843
2007-10-22,1506.3299560546875,13566.9697265625,14043.599609375,,,,,1.022494912147522,0.9779999852180481
2007-10-23,1519.5899658203125,13676.23046875,14087.5,,,,,1.0343401432037354,0.9667999744415283
2007-10-24,1515.8800048828125,13675.25,14088.5,,,,,1.0318852663040161,0.9690999984741211
2007-10-25,1514.4000244140625,13671.919921875,14124.900390625,,,,,1.0350896120071411,0.9660999774932861
2007-10-26,1535.280029296875,13806.7001953125,14296.400390625,,,,,1.0395010709762573,0.9620000123977661
2007-10-29,1540.97998046875,13870.259765625,14427.400390625,,,,,1.0489877462387085,0.9532999992370605
2007-10-30,1531.02001953125,13792.4697265625,14312.099609375,,,,,1.0488777160644531,0.9534000158309937
2007-10-31,1549.3800048828125,13930.009765625,14625.0,,,,,1.0563008785247803,0.9466999769210815
2007-11-01,1508.43994140625,13567.8701171875,14372.5,,,,,1.0520778894424438,0.9505000114440918
2007-11-02,1509.6500244140625,13595.099609375,14363.900390625,,,,,1.0702054500579834,0.9344000220298767
2007-11-05,1502.1700439453125,13543.400390625,14273.400390625,,,,,1.071926236152649,0.9329000115394592
2007-11-06,1520.27001953125,13660.9404296875,14370.599609375,,,,,1.0884946584701538,0.9186999797821045
2007-11-07,1475.6199951171875,13300.01953125,14118.2001953125,,,,,1.0714668035507202,0.9333000183105469
2007-11-08,1474.77001953125,13266.2900390625,14128.599609375,,,,,1.0697474479675293,0.9348000288009644
2007-11-09,1453.699951171875,13042.740234375,13869.7998046875,,,,,1.0654165744781494,0.9386000037193298
2007-11-12,1439.1800537109375,12987.5498046875,13605.0,,,,,1.0317788124084473,0.9692000150680542
2007-11-13,1481.050048828125,13307.08984375,13705.099609375,,,,,1.0444954633712769,0.9574000239372253
2007-11-14,1470.5799560546875,13231.009765625,13774.5,,,,,1.0358400344848633,0.965399980545044
2007-11-15,1451.1500244140625,13110.0498046875,13524.400390625,,,,,1.0150223970413208,0.9851999878883362
2007-11-16,1458.739990234375,13176.7900390625,13530.400390625,,,,,1.028489112854004,0.9722999930381775
2007-11-19,1433.27001953125,12958.4404296875,13348.2001953125,,,,,1.016466736793518,0.9837999939918518
2007-11-20,1439.699951171875,13010.1396484375,13459.7998046875,,,,,1.018744945526123,0.9815999865531921
2007-11-21,1416.77001953125,12799.0400390625,13280.599609375,,,,,1.0129659175872803,0.9872000217437744
2007-11-23,1440.699951171875,12980.8798828125,13467.2001953125,,,,,1.0109179019927979,0.9891999959945679
2007-11-26,1407.219970703125,12743.4404296875,13321.099609375,,,,,,
2007-11-27,1428.22998046875,12958.4404296875,13369.099609375,,,,,1.0043185949325562,0.9957000017166138
2007-11-28,1469.02001953125,13289.4501953125,13632.2001953125,,,,,1.0135819911956787,0.9865999817848206
2007-11-29,1469.719970703125,13311.73046875,13663.900390625,,,,,1.0032103061676025,0.9968000054359436
2007-11-30,1481.1400146484375,13371.7197265625,13689.099609375,,,,,0.9996002316474915,1.0003999471664429
2007-12-03,1472.4200439453125,13314.5703125,13657.2001953125,,,,,1.0003000497817993,0.9997000098228455
2007-12-04,1462.7900390625,13248.73046875,13579.599609375,,,,,0.9880446791648865,1.0120999813079834
2007-12-05,1485.010009765625,13444.9599609375,13734.5,,,,,0.9886307716369629,1.0115000009536743
2007-12-06,1507.3399658203125,13619.8896484375,13849.7998046875,,,,,0.9917683601379395,1.0082999467849731
2007-12-07,1504.6600341796875,13625.580078125,13863.0,,,,,0.994925856590271,1.0051000118255615
2007-12-10,1515.9599609375,13727.0302734375,13940.400390625,,,,,0.9940357208251953,1.00600004196167
2007-12-11,1477.6500244140625,13432.76953125,13723.7001953125,,,,,0.9882400035858154,1.0118999481201172
2007-12-12,1486.5899658203125,13473.900390625,13809.400390625,,,,,0.9888262748718262,1.011299967765808
2007-12-13,1488.4100341796875,13517.9599609375,13747.2998046875,,,,,0.9809691905975342,1.0194000005722046
2007-12-14,1467.949951171875,13339.849609375,13674.2001953125,,,,,0.986971914768219,1.013200044631958
2007-12-17,1445.9000244140625,13167.2001953125,13387.099609375,,,,,0.9946290850639343,1.0053999423980713
2007-12-18,1454.97998046875,13232.4697265625,13358.099609375,,,,,,
2007-12-19,1453.0,13207.26953125,13389.7998046875,,,,,0.9980040192604065,1.0019999742507935
2007-12-20,1460.1199951171875,13245.6396484375,13407.0,,,,,0.9998000264167786,1.0002000331878662
2007-12-21,1484.4599609375,13450.650390625,13596.099609375,,,,,1.0058338642120361,0.9941999912261963
2007-12-24,1496.449951171875,13550.0400390625,13694.7998046875,,,,,1.0152283906936646,0.9850000143051147
2007-12-26,1497.6600341796875,13551.6904296875,,,,,,1.0204081535339355,0.9800000190734863
2007-12-27,1476.27001953125,13359.6103515625,13675.599609375,,,,,1.0198878049850464,0.9804999828338623
2007-12-28,1478.489990234375,13365.8701171875,13821.2998046875,,,,,1.02228581905365,0.9782000184059143
2007-12-31,1468.3599853515625,13264.8203125,13833.099609375,,,,,1.0024057626724243,0.9976000189781189
2008-01-02,1447.1600341796875,13043.9599609375,13926.7998046875,,,,,1.0056315660476685,0.9944000244140625
2008-01-03,1447.1600341796875,13056.7197265625,13978.2001953125,,,,,1.0113269090652466,0.9887999892234802
2008-01-04,1411.6300048828125,12800.1796875,13778.599609375,,,,,1.0012015104293823,0.9987999796867371
2008-01-07,1416.1800537109375,12827.490234375,13618.900390625,,,,,0.9945301413536072,1.0054999589920044
2008-01-08,1390.18994140625,12589.0703125,13541.7998046875,,,,,0.9952229857444763,1.0047999620437622
2008-01-09,1409.1300048828125,12735.3095703125,13579.900390625,,,,,0.9904912114143372,1.009600043296814
2008-01-10,1420.3299560546875,12853.08984375,13642.7001953125,,,,,0.9914733171463013,1.0085999965667725
2008-01-11,1401.02001953125,12606.2998046875,13632.599609375,,,,,0.9808729887008667,1.0195000171661377
2008-01-14,1416.25,12778.150390625,13698.2998046875,,,,,0.9828975796699524,1.0174000263214111
2008-01-15,1380.949951171875,12501.1103515625,13316.7998046875,,,,,0.9823182821273804,1.0180000066757202
2008-01-16,1373.199951171875,12466.16015625,13074.900390625,,,,,0.977899432182312,1.0226000547409058
2008-01-17,1333.25,12159.2099609375,12795.599609375,,,,,0.9711565971374512,1.0297000408172607
2008-01-18,1325.18994140625,12099.2998046875,12737.099609375,,,,,0.9735202789306641,1.0271999835968018
2008-01-22,1310.5,11971.1904296875,12640.900390625,,,,,0.9733307361602783,1.027400016784668
2008-01-23,1338.5999755859375,12270.169921875,12657.400390625,,,,,0.9769441485404968,1.0235999822616577
2008-01-24,1352.0699462890625,12378.6103515625,12907.2998046875,,,,,0.9957184195518494,1.0042999982833862
2008-01-25,1330.6099853515625,12207.169921875,12894.7998046875,,,,,0.9959167838096619,1.00409996509552
2008-01-28,1353.9599609375,12383.8896484375,12986.900390625,,,,,0.9954209923744202,1.0046000480651855
2008-01-29,1362.300048828125,12480.2998046875,13046.400390625,,,,,1.001702904701233,0.9983000159263611
2008-01-30,1355.81005859375,12442.830078125,12998.2001953125,,,,,1.0050251483917236,0.9950000047683716
2008-01-31,1378.550048828125,12650.3603515625,13155.099609375,,,,,0.9987016916275024,1.0012999773025513
2008-02-01,1395.4200439453125,12743.1904296875,13318.400390625,,,,,1.0064412355422974,0.9936000108718872
2008-02-04,1380.8199462890625,12635.16015625,13258.2001953125,,,,,1.006137490272522,0.9939000010490417
2008-02-05,1336.6400146484375,12265.1298828125,12932.0,,,,,0.9920634627342224,1.0080000162124634
2008-02-06,1326.449951171875,12200.099609375,12867.2001953125,,,,,0.9930486679077148,1.0069999694824219
2008-02-07,1336.9100341796875,12247.0,12925.400390625,,,,,0.9908838868141174,1.0091999769210815
2008-02-08,1331.2900390625,12182.1298828125,12989.2998046875,,,,,1.0012015104293823,0.9987999796867371
2008-02-11,1339.1300048828125,12240.009765625,13130.900390625,,,,,0.9978048205375671,1.0022000074386597
2008-02-12,1348.8599853515625,12373.41015625,13087.400390625,,,,,0.9994003772735596,1.000599980354309
2008-02-13,1367.2099609375,12552.240234375,13282.2998046875,,,,,1.00210440158844,0.9979000091552734
2008-02-14,1348.8599853515625,12376.98046875,13208.0,,,,,1.000100016593933,0.9998999834060669
2008-02-15,1349.989990234375,12348.2099609375,13226.7998046875,,,,,0.9928514957427979,1.007200002670288
2008-02-19,1348.780029296875,12337.2197265625,13447.7001953125,,,,,0.9848335385322571,1.0154000520706177
2008-02-20,1360.030029296875,12427.259765625,13551.7001953125,,,,,0.9878494143486023,1.0123000144958496
2008-02-21,1342.530029296875,12284.2998046875,13509.599609375,,,,,0.9888262748718262,1.011299967765808
2008-02-22,1353.1099853515625,12381.01953125,13585.900390625,,,,,0.9854158759117126,1.014799952507019
2008-02-25,1371.800048828125,12570.2197265625,13697.5,,,,,1.004722237586975,0.9952999949455261
2008-02-26,1381.2900390625,12684.919921875,13797.0,,,,,1.0186411142349243,0.9817000031471252
2008-02-27,1380.02001953125,12694.2802734375,13778.400390625,,,,,1.0190563201904297,0.9812999963760376
2008-02-28,1367.6800537109375,12582.1796875,13873.900390625,,,,,1.0245901346206665,0.9760000109672546
2008-02-29,1330.6300048828125,12266.3896484375,13582.7001953125,,,,,1.0131711959838867,0.9869999885559082
2008-03-03,1331.3399658203125,12258.900390625,13544.400390625,,,,,1.011224627494812,0.9889000058174133
2008-03-04,1326.75,12213.7998046875,13476.7998046875,,,,,1.0060361623764038,0.9940000176429749
2008-03-05,1333.699951171875,12254.990234375,13603.2998046875,,,,,1.0152283906936646,0.9850000143051147
2008-03-06,1304.3399658203125,12040.3896484375,13360.400390625,,,,,1.0156408548355103,0.9846000075340271
